,text,votes
3817,Je ferais des videos sur ce que vous me demanderez,0
3818,li est  très  bau Squeezie,0
3819,like ce qu'il y a écrit sur l'écran bleu!,0
3820,C'est les maths les plus importants,0
3821,fée xd,0
3822,Non moi la feevhahaha,0
3823,Ftg,0
3824,Ftg,0
3825,8:23 : qui a vu le mot ''SEX'' en bas à gauche :p ?,0
3826,Moi XD,0
3827,Oui je fait des commentaires maintenant et alors,0
3828,Ok,0
3829,moi histoire sans ésite,0
3830,"Etre un Chinois ou être un Japonais
Je dirais chinois car je suis déjà chinois XD",0
3831,il y a aussi un autre gland que celui de la boulangerie et de celui de l'arbre il est fait de chaire,0
3832,J'aime ton tee shirt.  😂😂🤗,0
3833,A 4:30 autant choisir de manger se que tu veux et pas grossir uosque comme ça tu pourras manger ton plat préféré ! Eh ouais vous y aviez pas penser...😂😂😂😂,1
3834,4:43 non tu n'es pas unique car moi aussi j'ai la même chose que toi 😝😋,0
3835,😎,0
3836,Squeezie tu manges des glands ? 8===),0
3837,J'ai le même corps,0
3838,C'est moi ou il est en pyjama?,1
3839,euh le texte a 8:22 n est pas un peu glauque parce que quand même c est un peu degeulasse,0
3840,je suis d'accord avec toi,0
3841,je suis d'accord avec toi,0
3842,j'aime trooop son pull trop cute !!,0
3843,Jadore ton pull quel magasin ? _,0
3844,PTN je déteste l'histoire XD XD XD XD XD .... Tlm s'en bat les steaks XD,1
3845,Mettre moi des like pour rien svp,0
3846,t'étais en pyjama pendant la vidéo ou quoi,0
3847,C'est quoi la chanson qu'il a mis à la fin en disant qu'on fzit l'amour en l'écoutant?,1
3848,tape raibow bunchy je crois que c'est ça ^^,1
3849,Merci^^,0
3850,JA MAµ,0
3851,Correction En devenant un génie dans un monde de pauvre en comptant que tout les génie ssali on pourraient trouver des remède médicale juste incroyable bref sinon bonne vidéo,0
3852,balaise pardon,0
3853,Putain il est baleine queezie en anglais...j'espère que c'est pas un cake!,0
3854,le cache oeil pour ressembler à nick fury,0
3855,C un peu spécial ce qu'il y a écrit sur l'écran bleu à la fin de la vidéo 😂,0
3856,je ve me marier avec squeezie.,0
3857,"""quelqu'un n'a pas marché .... "" heu ...... personne n'a marché ....... non ?",0
3858,apprend l'histoire des maths,0
3859,je parle 5langues,0
3860,tu préfères jouer toute la journée en allant plus jamais à l'école où avoir tous les pouvoirs de n'importe quel personnage,0
3861,Les petites glaces!!!!!!!!!!!!!!!!!!!!!!!!🍦🍦,0
3862,2:17  sa fait genre a les putain de..PERVER x)...,0
3863,Jolie le tee-shirt 😂,0
3864,je kiff ton pul ;),0
3865,je kiffe ton tshirt🍦🍦,0
3866,Je kiff ton sweat,0
3867,j'adore son pull,0
3868,JOUEZ SUR PC ^^ !,0
3869,pause a 8:25 vous comprendrez pk,0
3870,"Clique droit "" Traduire en Français """,0
3871,"8:23 faites pause,.....",0
3872,Tu es en pyjama,0
3873,Marrante ta vidéo,0
3874,Simpa ton pull,0
3875,"2:18
choix 1: tu deviens un cyberman
choix 2: tu deviens pervers",0
3876,+Laura Blanc Un cyberman,0
3877,bah manger ce que tu veux sans prendre de poids comme ça tu peut aussi manger ta nourriture favorite.faut réfléchir lucas,0
3878,"Ses pas bien de choisir de vivre dans un park datraction que dans un zoo dans un zoo tes dans la nature tentent les animaux tu t'en aucune est tou taprent plein de choses que dans un park datraction ta prend rien est tes pas trop dans la nature est aussi y a la polusion du coup il faut mieux choisir le zoo  aussi  les  animaux il son un peu comme nous est aussi je pense qui faut les
protégé  du coup je trouve sa onteu que les autre choisi les park datraction que les zoo squeezie aurausement que y a encore des gen comme toi ses tou se que jes a dire.🐕🐶🐩🐈🐱🐀🐁🐭🐹🐢🐇🐰🐓🐔🐣🐤🐥🐦🐏🐑🐐🐺🐃🐂🐄🐮🐴🐗🐖🐷🐽🐸🐍🐼🐧🐘🐨🐒🐵🐆🐯🐻🐫🐪🐊🐳🐋🐟🐠🐡🐙🐚🐬🐌🐛🐜🐝🐞🐲🐉🐾",0
3879,je veux ton pull😍❤❤⭐,0
3880,je t'aime bien squezzie mais ton pull glace c'est une honte (dsl ne te vexe pas),0
3881,J'adore ton pull ak les glaces bleues !! 😁😁👌,0
3882,"c'est quoi cet écran Bleu de Sex! mom, sextoy... XD",0
3883,"t'a pas besoin de 4 potes pour déplacer t'a chaise, corps de lache va ! lol
Super vidéo tu m'a fait mourir de rire continu comme sa ! 😁",0
3884,"Lisez bien tout ce qui est écrit dans l'écran bleu à la fin de la vidéo, y'a moyen de se taper deux/trois barres...",0
3885,Moi j'ai regarder l'écran bleu j'adore ce qui est écrit .,0
3886,j'adore ton t shirt,0
3887,Beau gilet,0
3888,Histoire ou math les math tu as plus de chance d avoir un bon métier,0
3889,oui,0
3890,putain pourquoi tu lèche pas les zombies,0
3891,ftp,0
3892,Trop cool,0
3893,tg,0
3894,Ton t-shirt est juste magnifique ^-^,1
3895,tu peux faire une vidéo sur clash royal stp😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆 si non tu ti nu t'est trop clace je t'est entendu passer sur nrj avec guillaume,0
3896,jamais il ne joura a ce jeux --',0
3897,IPHONE 👍🏻👍🏿👍🏻👍🏿👍🏻👍🏿👍🏻👍🏿👍🏻👍🏿👍🏻👍🏿 # non au racisme,0
3898,caca,0
3899,j'adore ton pull,0
3900,j'ai rigoleeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0
3901,cool,0
3902,J'adore ton pull 😍,0
3903,[] {} () ∆,0
3904,COMME,0
3905,GÉNIAL FOMME D'HAB,0
3906,Trop beau pul,0
3907,En étant emporté par un ouragan tu peux peut-être atterrir dans le monde d'Oz...,0
3908,"alors tuer godzilla ?
je te dis à dieu",0
3909,Japonaise 333,0
3910,je suis le seul qui a remarqué que quand le PC a planté c étais un hack de site de cul 😂,0
3911,vous préférez vivre au Japon ou vivre à Paris ???,0
3912,Des glaces à l' eau de mer de kingdom hearts su son t-shirt ?,0
3913,slt,0
3914,le diabete c pas comme ca qu on lattrape,0
3915,t'as acheter où ton sweat 😵 il est trop beau,0
3916,Tu a dit que tu aime les gland les gland c'est une bite mdr XD,0
3917,j'adore son pull,0
3918,ecran bleu,0
3919,ji est jouer a ce jeu il est trop bien,0
3920,ta dit le pouce mes la manette les deux joysticks??😄😃😀,0
3921,t est trop cool je t adore ma vie,0
3922,squeezie est que tu est toujours avec geen ???????????????????????????????? répond moi stp,0
3923,Non.. Ils ont quittés depuis quelques mois. Elle en a parlé dans une de ces videos.,0
3924,Il sort avec une japonaise a présent,0
3925,Ouais ou un chat clodo :'( xD,0
3926,ah non mais cest pourri l'histoire putain :'),0
3927,Perso j'adore son pull🍦,0
3928,"En fait le verbe était ""to teach"" du coup c'est pas ""apprendre"" mais ""enseigner"" x'D",18
3929,+Hugo Boncar Apprendre aux autres je suppose... ça revient au même qu'enseigner... non?,0
3930,"Oui, mais learn veut dire apprendre, mais pas dans le sens apprendre aux autres x) Ca s'est ""to teach"" ",0
3931,Mais on s'en fou c'est la même chose sa sert a rien de poster des commentaires comme sa!,0
3932,"@Les tutos de Lilly Mini Non c'est pas la même chose x'D La question était ""préféreriez vous enseigner les maths ou l'histoire géo ?"" pas ""préfigureriez vous apprendre les maths ou l'histoire géo"". Donc non, ce n'est pas la même chose.Selon l'un ou l'autre la réponse peut changer. ",3
3933,On peut dire apprendre a quelqu'un ! Je suis bilingue je sais quand même !,0
3934,"@Les tutos de Lilly Mini Hm hm, toi et moi on a visiblement pas la même définition du mot bilingue... Dans ce cas le verbe en français est ""apprendre"" pas ""apprendre quelque chose à quelqu'un"". Et certes ça peut se dire mais la phrase voulait dire ""apprendre les maths ou l'histoire-géo"" pas ""apprendre à quelqu'un""",1
3935,"+Les tutos de Lilly Mini je doute que tu sois réellement bilingue si tu crois que ""teach math"" signifie apprendre les maths",1
3936,"+PlaTiNe 83 i can say anything you like, i can that you are immature or that you think i am a lier saying i'm bilinguel but il not! Like you can see now! So cet out of m'y way  you idiot!",0
3937,"+Hugo Boncar if you think i am not bilinguel you are rong because i am bilinguel! If you think the verbe is to teach it's your décision , but i think it can be anything! Youre définition of bilinguel May be to talk english at the perfection well i dont talk english perfectly because i am 11 years old!",0
3938,I hope you're jokin' actually,1
3939,Merci,0
3940,"I'm not jokin at all ! Why do you think i'm joking , i'm vert serions right now !",0
3941,+Mecsos Achalaba merci,0
3942,...,0
3943,+Les tutos de Lilly Mini vert serions :o très bilingue,0
3944,On s'en tap,2
3945,comme Marshall D Teach,0
3946,"+Hugo Boncar Squeezie dit je ferai mes cours, donc il a pas du tout mal compris",0
3947,"@The Vix Il l'a mal traduis, peut-être pas mal compris.",0
3948,"La violence du texte de l’écran bleu, les mecs n'ont rien respectés",1
3949,Super la vidéo!!! #B,0
3950,ouais mais ya aussi un magasin qui s'appelle pomme de pain,0
3951,Jellybeans c pas bonbon c Jelly belly,1
3952,Si tu bouche tout les trous de ton corps tu respire pas du coup tu meurt,0
3953,c'est trop bien les short,0
3954,à vrai dire moi aussi je mange tout mais je n GROSSIE PAS ALORS QUE MA MERE ME GAVE DE SA NOURRITURE mais je grossie pas j'ai pris 1kg à mes 11 ans ça c'est arrêter ici !!! pasta plus rien.en fait mais j'ai 11 ans bon c'est pareille j'ai pris que 1 kg *tain !!! ^^,0
3955,Tu jou sur pc,0
3956,Ta coupe à la fin !,0
3957,un chien aussi dort 18h par jour et reçoit de la bouffe illimité,0
3958,C'est super,0
3959,"Vous préferez etre japonais ou corrén
😋😋😋😋😋😋😋😋😋😋😋😋",0
3960,ok,0
3961,d,0
3962,C'est les glaces à l'eau de mer de Kingdom Hearts sur ton pull !,0
3963,Moi l'histoire je m'en bas les couilles je trouve que sa sert à rien,0
3964,Ses quoi full house,0
3965,"7:35 si tu peux pas te lever tu meurt au bout de 50h... car si on ne bouge pas pendant longtemps, un caillou sanguin se forme dans une des veines et quand elle atteint le poumon, on meurt instantanément. .. (YOUPI)",1
3966,répondez moi please 😢,0
3967,+Tony N non,0
3968,Caillot plutôt ....,0
3969,Enft j'en sais rien comment vous savez ça? Vous voulez faire docteur plus tard? Je viens de réaliser qu'il y a pas de sang dans les jambes des handicapés...,0
3970,Moi j'ai vu le choix Ciprien ou squeezie j'ai directement choisi...toi !,0
3971,lol,0
3972,Trop beau ton pull,0
3973,Je te kiff et quand je dis sa c'est pas seulement parsque tu a les même choix que moi c'est surtout car t'es trop drôle  et trop sympa 😊😃😘,0
3974,Attendez sérieusement personne à lu ce qu'il y avait marqué sur l'écran bleu ? C'est trop chelou. Squeezie tu nous cache des choses je crois. XD,0
3975,c nul l'histoire,0
3976,on ne comprend rien quand on y joue.....,0
3977,j'adore ton pull,0
3978,Tu préfères mourir ou que je continue avec mes questions ?,0
3979,Tu préfères l'amour et la guerre ou personne s'aime et c'est la paix ?,0
3980,"Tu préfères être la petite amie de Squeezie , ou juste son amie ?",0
3981,Tu parles grave trop bien anglais!,0
3982,Je t'adore continue comme ça. 💐,0
3983,j'aime trop ton pull😂😚,0
3984,japonaise directe jadore les animé manga 😘,0
3985,"Perso j'aime pas l'histoire 
Parce que sa sert à rien d'apprendre ce qui ses passer avant💘",0
3986,"Je suis persuadée que le cache-œil a été choisi uniquement à cause de Ciel Phantomhive et/ou Ken Kaneki ! Bon, j'avoue, j'aurais fait la même chose :p <3",0
3987,j'aime trop ton pull,1
3988,qui connais des yaoi,0
3989,asiatique,0
3990,hahaha,0
3991,en vrai j'ai appris autant de vocabulaire d'anglais qu'en 6 ans de cours d'anglais,0
3992,si  moi je suis comme toi parceque mon corp et tous plat,0
3993,"Si tu as tout le temps froid, tu ne pourras plus mettre de short !",0
3994,sa sert à rien l'histoire,0
3995,4:40 mais enfait si tu peux manger tous ce que tu veux tu peux manger ton plat préféré....,0
3996,"+Anna le petit panda  Grave, c'est ce que je me disais aussi !",0
3997,Moi frenchement entre manger mon poids en pied de cochon ou nager dans une piscine pleine de vers et tous je préfère manger mon poids en pied de cochon et vous?,0
3998,oui mais  LA JAMBE DE BOIS on peut cacher des trucs dedant comme dans pirate des caraïbes (la fontaine de jouvance),0
3999,Le truc sur l'oeil s’appelle un monocle xD,0
4000,J'adore ton pull,0
4001,oui j avoue ses mieu de vivre dans un zoo que dans un parque d attraction ses pour sa que je vais travailler dans un zoo,0
4002,j'adore ton t-shirt,0
4003,Vos geul laisser le faire sa vidéo sans remarque,0
4004,A 3:29 c'est enseigner l'histoire/enseigner les maths puisque apprendre on dit learn pas teach,1
4005,Stylé le pull,0
4006,"pour la question de la nourriture ou ton poid finalement le choix était assez logique, manger tout le temp la meme chose tu risque d'etre dégouté a force. Par contre l'autre il y a aucune contrepartie ( a part si t'es ultra maigre) car dans le tas tu peux toujours manger ton plat favori, tu t'es fait eu squeezie",0
4007,un gland... je pensais pas a la pâtisserie moi😏😏😏😏😏,0
4008,vous savez pourquoi a la question de s'il préfère être riche ou célèbre ? non ? moi si parce qu'il est déjà peter de tune et célèbre,0
4009,J'adore ton maillot. Je tenais à le dire.,0
4010,Ça se fait pas qu'il est des gents qui ne grossisse pas,0
4011,"nan mais le dernier ya meme pas d’hésitation,c’est le Japon 💟💟💟💟💟",0
4012,VOUS SAVEZ OU  ON PEU TROUVER SON PULL ??????????,0
4013,t'es en pyjama glace :'-) !!! merci de faire des vidéos c'est pour notre bonheur à tous !!!,0
4014,+doriana nala tu sais ou on peu le trouver ?,0
4015,t'es en pyjama glace :'-) !!! merci de faire des vidéos c'est pour notre bonheur à tous !!!,0
4016,J'ADORE TON PULL SQUEEZIE,0
4017,C'est quoi ces trucs pervers dans l'écran bleue à la fin xD,0
4018,i lové you squeezie,0
4019,sinon j aime bien ton pull 😂,0
4020,Pourquoi ta répondu normalement dans la question IPhone ou Android,0
4021,ou as tu eu ton pull ? _,0
4022,J'adore ton pull,0
4023,Looooooooooooooooool 💩💩💩💩💩💩💩👄,0
4024,ouah le T-SHIRT glace,0
4025,"La personne qui ne prend jamais de poids même en boufant tout ou plus communément appelé les ""Enfoirés"" ou ""Connards"" au choix.",0
4026,squeezie tu préfère coucher avec ta copine tout ta vi ou être mort,0
4027,t'es comme moi pour le problème de ne pas grossir,0
4028,trop marrant!!!!!!!!!!!!ahahahahah LOL,0
4029,le pouce sert a bouger le joystick de la  manette,0
4030,moi en tous cas je préfère etre Japonaise,0
4031,les deux,0
4032,+SQUEEZIE tu préfère être un nian cats ou être un flappy birds,0
4033,SE JEUX ET COMME ...................,0
4034,Je suis le seul qui a mis pause à l'écran bleu pour tout lire ?,0
4035,je préfet chanteeeeeeeeeeeeeeeeeeeeeeeeeeeéeeeeee,0
4036,je préfet chanteeeeeeeeeeeeeeeeeeeeeeeeeeeéeeeeeee,0
4037,"chinois ou japonais ?  





JAPONAIS ! !!!!!  
karaté  , manga   TROP BIEN ! !!!!!!!!!!!!!",1
4038,"""Ces questions """,0
4039,C'est quoi c'est question,0
4040,j'aime ton pull en esquimeau :D ses délicieux sa prouve que t'est délicieux oui monsieur,0
4041,Hey j'adore ton pull Lucas,0
4042,Mais du coup le nain de 10 mètres c'est un géant..,0
4043,Mais du coup le nain de 10 mètres c'est un géant..,0
